__id,tipo_entidad,codigo_entidad,nombre_entidad,fecha_corte,unicap,descrip_uc,renglon,desc_renglon,tipo,_1_nro_corresponsales_f_sicos,_2_nro_corresponsales_f_sicos,_3_nro_corresponsales_f_sicos,_4_nro_corresponsales_f_sicos,_5_nro_dep_sitos,_6_monto_dep_sitos,_7_nro_giros_enviados,_8_monto_giros_enviados,_9_nro_giros_recibidos,_10_monto_giros_recibidos,_11_nro_pagos_corresponsales,_12_monto_pagos_corresponsales,_13_nro_retiros_corresponsales,_14_monto_retiros,_15_nro_transferencias,_16_monto_transferencias,_17_nro_transacciones_tr,_18_monto_transacciones,_19_nro_ctas_ahorro_hasta,_20_saldo_ctas_ahorro_hasta,_21_nro_ctas_ahorro_1smmlv,_22_saldo_ctas_ahorro_1smmlv,_23_nro_ctas_ahorr_3smmlv,_24_saldo_ctas_ahorr_3smmlv,_25_nro_ctas_ahorro_activas,_26_saldo_ctas_ahorro_activas,_27_nro_ctas_ahorro_mujeres,_28_saldo_ctas_ahorro_mujeres,_29_nro_ctas_ahorro_hombres,_30_saldo_ctas_ahorro_hombres,_31_nro_ctas_ahorro,_32_saldo_ctas_ahorro,_41_nro_cr_dito_consumo,_42_monto_cr_dito_consumo,_43_nro_cr_dito_consumo,_44_monto_cr_dito_consumo,_45_nro_cr_dito_consumo,_46_monto_cr_dito_consumo,_47_nro_cred_cons_bajo_monto,_48_monto_cred_cons_bajo,_49_nro_cred_cons_bajo_monto,_50_monto_cred_cons_bajo,_51_nro_cred_cons_bajo_monto,_52_monto_cred_cons_bajo,_53_nro_cr_dito_vivienda,_54_monto_cr_dito_vivienda,_55_nro_cr_dito_vivienda,_56_monto_cr_dito_vivienda,_57_nro_cr_dito_vivienda,_58_monto_cr_dito_vivienda,_59_nro_microcr_dito_hasta,_60_monto_microcr_dito_hasta,_61_nro_microcr_dito_1smmlv,_62_monto_microcr_dito_1smmlv,_63_nro_microcr_dito_2smmlv,_64_monto_microcr_dito_2smmlv,_65_nro_microcr_dito_3smmlv,_66_monto_microcr_dito_3smmlv,_67_nro_microcr_dito_4smmlv,_68_monto_microcr_dito_4smmlv,_69_nro_microcr_dito_10smmlv,_70_monto_microcr_dito_10smmlv,_71_nro_microcr_dito_mujeres,_72_monto_microcr_dito_mujeres,_73_nro_microcr_dito_hombres,_74_monto_microcr_dito_hombres,_75_nro_microcr_dito,_76_monto_microcr_dito,_77_nro_productos_a_nivel,_78_monto_saldo_productos,_79_nro_corresponsales_f,_80_nro_corresponsales_f,_81_nro_corresponsales_propios,_82_nro_corresponsales,_83_nro_corresponsales_m,_84_nro_corresponsales_m,_85_nro_dep_sitos,_86_monto_dep_sitos,_87_nro_giros_enviados,_88_monto_giros_enviados,_89_nro_giros_recibidos,_90_monto_giros_recibidos,_91_nro_pagos_corresponsales,_92_monto_pagos_corresponsales,_93_nro_retiros_corresponsales,_94_monto_retiros,_95_nro_transferencias,_96_monto_transferencias,_97_nro_transacciones_tr,_98_monto_transacciones
row-a4ez.ydfs~vngi,1,9,Citibank,2021-03-31T00:00:00.000,1,ANTIOQUIA,893,YONDO,Corresponsales físicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-bp2g_bwug-vad3,1,43,Banagrario,2021-03-31T00:00:00.000,1,ANTIOQUIA,856,VALPARAISO,Credito de consumo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,139000000.0,5.0,85800000.0,9.0,224800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-ivfe-6s8d~zai3,1,7,Bancolombia,2021-03-31T00:00:00.000,1,ANTIOQUIA,999,TOTAL ANTIOQUIA,Corresponsales físicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-hp76-hb2v.mqgv,1,43,Banagrario,2021-03-31T00:00:00.000,1,ANTIOQUIA,21,ALEJANDRIA,Microcredito por rango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000.0,1.0,2500000.0,3.0,9000000.0,11.0,63000000.0,13.0,194000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-3k5e-i745.aia2,1,13,BBVA Colombia,2021-03-31T00:00:00.000,1,ANTIOQUIA,88,BELLO,Transacciones y tramites a traves de corresponsales fisicos,0.0,0.0,0.0,0.0,485.0,222474639.0,0.0,0.0,0.0,0.0,565.0,1488395406.05,554.0,176899700.0,0.0,0.0,1604.0,1887769745.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-fnkh~bngs-iv8i,1,52,Bancamia S.A.,2021-03-31T00:00:00.000,1,ANTIOQUIA,495,NECHI,Corresponsales fisicos,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-b4md.fpi5-tr2u,1,13,BBVA Colombia,2021-03-31T00:00:00.000,1,ANTIOQUIA,129,CALDAS,Corresponsales físicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-5eiq~fxay_y2yy,1,43,Banagrario,2021-03-31T00:00:00.000,1,ANTIOQUIA,647,SAN ANDRES,Microcredito por rango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2700000.0,1.0,3000000.0,9.0,53000000.0,10.0,133500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-sqq5-n45u~vnmu,1,43,Banagrario,2021-03-31T00:00:00.000,1,ANTIOQUIA,368,JERICO,Microcredito por rango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4900000.0,1.0,3000000.0,4.0,27015800.0,3.0,38584200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-9eph~5itc.rzqy,1,39,Banco Davivienda,2021-03-31T00:00:00.000,1,ANTIOQUIA,631,SABANETA,Credito de consumo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9978.0,3843979869.0,14066.0,7495711586.0,24044.0,11339691455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-vhgz.mi5d-4su5,1,43,Banagrario,2021-03-31T00:00:00.000,1,ANTIOQUIA,615,RIONEGRO,Cuentas de Ahorro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,126138393.0,94.0,149092118.0,23.0,78133102.0,889.0,3471868570.0,810.0,1133574915.0,893.0,1248208471.0,1734.0,3679631691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-xuex_ymv6-gkkf,1,56,Banco Falabella S.A.,2021-03-31T00:00:00.000,1,ANTIOQUIA,120,CACERES,Transacciones y tramites a traves de corresponsales fisicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2122910.0,0.0,0.0,0.0,0.0,10.0,2122910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-4t8y~fnvp.wg4e,1,52,Bancamia S.A.,2021-03-31T00:00:00.000,1,ANTIOQUIA,679,SANTA BARBARA,Corresponsales físicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-kwgw.w2v9_mc3b,1,1,Banco de Bogotá,2021-03-31T00:00:00.000,1,ANTIOQUIA,847,URRAO,Corresponsales fisicos,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-qkd6-ypk5_umwe,1,39,Banco Davivienda,2021-03-31T00:00:00.000,1,ANTIOQUIA,585,PUERTO NARE(LAMAGDALENA,Corresponsales físicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-vgfu_agvc_vc7h,1,6,Itau,2021-03-31T00:00:00.000,1,ANTIOQUIA,148,CARMEN DE VIBORAL,Transacciones y tramites a traves de corresponsales fisicos,0.0,0.0,0.0,0.0,3.0,1080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-mmz9_sqvw_43pe,1,39,Banco Davivienda,2021-03-31T00:00:00.000,1,ANTIOQUIA,893,YONDO,Transacciones y tramites a traves de corresponsales fisicos,0.0,0.0,0.0,0.0,107.0,21444100.0,0.0,0.0,0.0,0.0,19.0,4822532.0,202.0,33380000.0,0.0,0.0,328.0,59646632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-muab.fiua-vh8z,1,23,Banco de Occidente,2021-03-31T00:00:00.000,1,ANTIOQUIA,604,REMEDIOS,Corresponsales físicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-s2tx.wkp4~fytb,1,63,Banco Serfinanza S.A.,2021-03-31T00:00:00.000,1,ANTIOQUIA,88,BELLO,Corresponsales físicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-3awu-mqsc.mjd3,1,52,Bancamia S.A.,2021-03-31T00:00:00.000,1,ANTIOQUIA,642,SALGAR,Transacciones y tramites a traves de corresponsales fisicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,27405212.0,1.0,160000.0,0.0,0.0,105.0,27565212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-5zxy_vvhg~j44u,1,9,Citibank,2021-03-31T00:00:00.000,1,ANTIOQUIA,209,CONCORDIA,Corresponsales fisicos,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-jf4r-6yzb_j8ph,1,52,Bancamia S.A.,2021-03-31T00:00:00.000,1,ANTIOQUIA,999,TOTAL ANTIOQUIA,Corresponsales fisicos,60.0,1461.0,1122.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-gs2t.f8xp-jpzp,1,13,BBVA Colombia,2021-03-31T00:00:00.000,1,ANTIOQUIA,490,NECOCLI,Corresponsales fisicos,0.0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-x8qw.nc4x_88gc,1,13,BBVA Colombia,2021-03-31T00:00:00.000,1,ANTIOQUIA,674,SAN VICENTE,Transacciones y tramites a traves de corresponsales fisicos,0.0,0.0,0.0,0.0,8.0,5225297.0,0.0,0.0,0.0,0.0,31.0,1879117.0,11.0,5310000.0,0.0,0.0,50.0,12414414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-xmu9-efk5-9v63,1,1,Banco de Bogotá,2021-03-31T00:00:00.000,1,ANTIOQUIA,361,ITUANGO,Corresponsales físicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-cgdp_qt8s_hd2w,1,7,Bancolombia,2021-03-31T00:00:00.000,1,ANTIOQUIA,154,CAUCASIA,Transacciones y tramites a traves de corresponsales fisicos,0.0,0.0,0.0,0.0,138128.0,91469469942.0,20.0,7873165.0,58.0,10276200.0,72187.0,62653264255.79,72522.0,40851744476.0,1803.0,1362083403.0,284718.0,196354711441.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-v5bg-ag9q~ay53,1,9,Citibank,2021-03-31T00:00:00.000,1,ANTIOQUIA,856,VALPARAISO,Corresponsales físicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row-54wn-sxvn~bgyr,1,23,Banco de Occidente,2021-03-31T00:00:00.000,1,ANTIOQUIA,890,YOLOMBO,Corresponsales fisicos,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
